GEO,GEOID2,est_pop
1500000US060670093311,60670093311,2124
1500000US060670093312,60670093312,1836
1500000US060670093313,60670093313,3381
1500000US060670093321,60670093321,1340
1500000US060670094031,60670094031,1966
1500000US060670094041,60670094041,1116
1500000US060670094042,60670094042,1560
1500000US060670094043,60670094043,2668
1500000US060670094061,60670094061,1073
1500000US060670094062,60670094062,1221
1500000US060670094071,60670094071,3086
1500000US060670094072,60670094072,2423
1500000US060670094073,60670094073,4916
1500000US060670094081,60670094081,1940
1500000US060670095011,60670095011,1423
1500000US060670095012,60670095012,1651
1500000US060670095021,60670095021,1827
1500000US060670095022,60670095022,2900
1500000US060670095023,60670095023,988
1500000US060670095024,60670095024,2178
1500000US060670095031,60670095031,1175
1500000US060670095032,60670095032,813
1500000US060670095033,60670095033,1111
1500000US060670095041,60670095041,2460
1500000US060670096011,60670096011,1031
1500000US060670096012,60670096012,2784
1500000US060670096013,60670096013,2696
1500000US060670096061,60670096061,1544
1500000US060670096062,60670096062,1771
1500000US060670096063,60670096063,2885
1500000US060670096064,60670096064,1109
1500000US060670096081,60670096081,2520
1500000US060670096082,60670096082,6058
1500000US060670096091,60670096091,3407
1500000US060670096092,60670096092,2184
1500000US060670096101,60670096101,1907
1500000US060670096102,60670096102,2834
1500000US060670096103,60670096103,1904
1500000US060670096111,60670096111,1169
1500000US060670096112,60670096112,2407
1500000US060670096121,60670096121,4227
1500000US060670096122,60670096122,1047
1500000US060670096141,60670096141,4029
1500000US060670096142,60670096142,1621
1500000US060670096143,60670096143,1552
1500000US060670096151,60670096151,1202
1500000US060670096152,60670096152,1581
1500000US060670096153,60670096153,2277
1500000US060670096154,60670096154,998
1500000US060670096155,60670096155,1906
1500000US060670096161,60670096161,1262
1500000US060670096162,60670096162,1010
1500000US060670096163,60670096163,2136
1500000US060670096164,60670096164,1524
1500000US060670096171,60670096171,870
1500000US060670096172,60670096172,2781
1500000US060670096181,60670096181,1765
1500000US060670096182,60670096182,3211
1500000US060670096191,60670096191,1202
1500000US060670096192,60670096192,3690
1500000US060670096193,60670096193,3215
1500000US060670096221,60670096221,1134
1500000US060670096222,60670096222,3684
1500000US060670096223,60670096223,1654
1500000US060670096224,60670096224,1061
1500000US060670096301,60670096301,4472
1500000US060670096302,60670096302,2379
1500000US060670096303,60670096303,1507
1500000US060670096304,60670096304,2542
1500000US060670096321,60670096321,1355
1500000US060670096322,60670096322,2698
1500000US060670096323,60670096323,1987
1500000US060670096324,60670096324,1295
1500000US060670096331,60670096331,1677
1500000US060670096332,60670096332,2162
1500000US060670096341,60670096341,2834
1500000US060670096342,60670096342,987
1500000US060670096343,60670096343,1132
1500000US060670096351,60670096351,3252
1500000US060670096352,60670096352,2993
1500000US060670096353,60670096353,55
1500000US060670096361,60670096361,1422
1500000US060670096362,60670096362,2349
1500000US060670096363,60670096363,2196
1500000US060670096364,60670096364,1913
1500000US060670096371,60670096371,1360
1500000US060670096372,60670096372,3003
1500000US060670096373,60670096373,2179
1500000US060670096381,60670096381,8208
1500000US060670096382,60670096382,1059
1500000US060670096391,60670096391,881
1500000US060670096392,60670096392,1168
1500000US060670096393,60670096393,1629
1500000US060670098001,60670098001,1517
1500000US060670099001,60670099001,1526
1500000US060670099002,60670099002,1084
1500000US060670099003,60670099003,693
1500000US060670099004,60670099004,705
1500000US060679883001,60679883001,5551
1500000US060770001001,60770001001,1482
1500000US060770001002,60770001002,991
1500000US060770001003,60770001003,914
1500000US060770001004,60770001004,598
1500000US060770003001,60770003001,1095
1500000US060770003002,60770003002,913
1500000US060770004011,60770004011,624
1500000US060770004012,60770004012,764
1500000US060770004013,60770004013,1099
1500000US060770004014,60770004014,681
1500000US060770004021,60770004021,949
1500000US060770004022,60770004022,1095
1500000US060770004023,60770004023,671
1500000US060770004024,60770004024,1425
1500000US060770005001,60770005001,1338
1500000US060770005002,60770005002,1211
1500000US060770006001,60770006001,897
1500000US060770006002,60770006002,985
1500000US060770007001,60770007001,1052
1500000US060770007002,60770007002,968
1500000US060770007003,60770007003,1163
1500000US060770007004,60770007004,1238
1500000US060770008011,60770008011,1760
1500000US060770008012,60770008012,3422
1500000US060770008013,60770008013,2463
1500000US060770009001,60770009001,754
1500000US060770009002,60770009002,1601
1500000US060770009003,60770009003,938
1500000US060770009004,60770009004,1219
1500000US060770009005,60770009005,1505
1500000US060770010001,60770010001,1163
1500000US060770010002,60770010002,1630
1500000US060770010003,60770010003,1746
1500000US060770010004,60770010004,559
1500000US060770011011,60770011011,2360
1500000US060770011012,60770011012,1410
1500000US060770011013,60770011013,1543
1500000US060770011021,60770011021,1326
1500000US060770011022,60770011022,1145
1500000US060770011023,60770011023,651
1500000US060770011024,60770011024,689
1500000US060770011025,60770011025,1176
1500000US060770012001,60770012001,2269
1500000US060770012002,60770012002,993
1500000US060770012003,60770012003,838
1500000US060770012004,60770012004,1249
1500000US060770013001,60770013001,1719
1500000US060770013002,60770013002,1367
1500000US060770013003,60770013003,944
1500000US060770013004,60770013004,1059
1500000US060770014001,60770014001,1073
1500000US060770014002,60770014002,1150
1500000US060770014003,60770014003,1267
1500000US060770014004,60770014004,1261
1500000US060770015001,60770015001,3375
1500000US060770015002,60770015002,1992
1500000US060770015003,60770015003,2061
1500000US060770015004,60770015004,1034
1500000US060770016001,60770016001,966
1500000US060770016002,60770016002,1155
1500000US060770017001,60770017001,1822
1500000US060770017002,60770017002,1640
1500000US060770017003,60770017003,654
1500000US060770018001,60770018001,1649
1500000US060770018002,60770018002,1959
1500000US060770019001,60770019001,1526
1500000US060770019002,60770019002,1588
1500000US060770019003,60770019003,1320
1500000US060770019004,60770019004,632
1500000US060770020001,60770020001,786
1500000US060770020002,60770020002,1314
1500000US060770020003,60770020003,1404
1500000US060770021001,60770021001,1437
1500000US060770021002,60770021002,2904
1500000US060770021003,60770021003,1326
1500000US060770022011,60770022011,1247
1500000US060770022012,60770022012,1484
1500000US060770022021,60770022021,1611
1500000US060770022022,60770022022,2092
1500000US060770022023,60770022023,1971
1500000US060770023001,60770023001,1993
1500000US060770023002,60770023002,1958
1500000US060770023003,60770023003,1092
1500000US060770024011,60770024011,1477
1500000US060770024012,60770024012,1360
1500000US060770024013,60770024013,2292
1500000US060770024021,60770024021,955
1500000US060770024022,60770024022,796
1500000US060770025031,60770025031,1166
1500000US060770025032,60770025032,1114
1500000US060770025041,60770025041,2354
1500000US060770025042,60770025042,1861
1500000US060770027011,60770027011,1144
1500000US060770027012,60770027012,1257
1500000US060770027013,60770027013,1956
1500000US060770027014,60770027014,2303
1500000US060770027021,60770027021,1419
1500000US060770027022,60770027022,1496
1500000US060770027023,60770027023,1356
1500000US060770028001,60770028001,4981
1500000US060770028002,60770028002,1318
1500000US060770031061,60770031061,1487
1500000US060770031062,60770031062,1579
1500000US060770031063,60770031063,649
1500000US060770031081,60770031081,1269
1500000US060770031082,60770031082,1564
1500000US060770031083,60770031083,1672
1500000US060770031091,60770031091,1030
1500000US060770031092,60770031092,2069
1500000US060770031093,60770031093,1454
1500000US060770031094,60770031094,1812
1500000US060770031101,60770031101,1093
1500000US060770031102,60770031102,1030
1500000US060770031103,60770031103,1726
1500000US060770031111,60770031111,1883
1500000US060770031112,60770031112,1938
1500000US060770031121,60770031121,2261
1500000US060770031122,60770031122,1030
1500000US060770031131,60770031131,2987
1500000US060770031132,60770031132,1125
1500000US060770031133,60770031133,1200
1500000US060770031134,60770031134,761
1500000US060770031141,60770031141,4707
1500000US060770031142,60770031142,1383
1500000US060770031143,60770031143,1777
1500000US060770031144,60770031144,2009
1500000US060770032031,60770032031,1849
1500000US060770032032,60770032032,1637
1500000US060770032051,60770032051,693
1500000US060770032052,60770032052,2687
1500000US060770032053,60770032053,796
1500000US060770032081,60770032081,4777
1500000US060770032082,60770032082,4047
1500000US060770032083,60770032083,2609
1500000US060770032084,60770032084,2446
1500000US060770032091,60770032091,1074
1500000US060770032092,60770032092,827
1500000US060770032093,60770032093,1616
1500000US060770032101,60770032101,1867
1500000US060770032102,60770032102,938
1500000US060770032131,60770032131,1438
1500000US060770032132,60770032132,1406
1500000US060770032133,60770032133,929
1500000US060770032134,60770032134,1286
1500000US060770032141,60770032141,1306
1500000US060770032142,60770032142,2004
1500000US060770032151,60770032151,1124
1500000US060770032152,60770032152,1176
1500000US060770032153,60770032153,1819
1500000US060770032161,60770032161,2071
1500000US060770032162,60770032162,1408
1500000US060770032171,60770032171,1941
1500000US060770032172,60770032172,1602
1500000US060770033051,60770033051,1282
1500000US060770033052,60770033052,1405
1500000US060770033053,60770033053,1399
1500000US060770033061,60770033061,3593
1500000US060770033062,60770033062,1543
1500000US060770033071,60770033071,1560
1500000US060770033072,60770033072,1544
1500000US060770033073,60770033073,2078
1500000US060770033081,60770033081,1723
1500000US060770033101,60770033101,2037
1500000US060770033102,60770033102,2564
1500000US060770033111,60770033111,1801
1500000US060770033112,60770033112,1641
1500000US060770033121,60770033121,712
1500000US060770033122,60770033122,1180
1500000US060770033123,60770033123,969
1500000US060770033131,60770033131,1269
1500000US060770033132,60770033132,1550
1500000US060770034031,60770034031,1206
1500000US060770034032,60770034032,2030
1500000US060770034033,60770034033,1823
1500000US060770034041,60770034041,1098
1500000US060770034042,60770034042,2631
1500000US060770034043,60770034043,1950
1500000US060770034044,60770034044,797
1500000US060770034051,60770034051,1668
1500000US060770034052,60770034052,1007
1500000US060770034053,60770034053,1898
1500000US060770034061,60770034061,2192
1500000US060770034062,60770034062,1752
1500000US060770034071,60770034071,1197
1500000US060770034072,60770034072,1718
1500000US060770034091,60770034091,1273
1500000US060770034092,60770034092,1943
1500000US060770034093,60770034093,1296
1500000US060770034101,60770034101,2276
1500000US060770034102,60770034102,2523
1500000US060770034103,60770034103,1367
1500000US060770035001,60770035001,1695
1500000US060770035002,60770035002,1650
1500000US060770035003,60770035003,18042
1500000US060770035004,60770035004,888
1500000US060770035005,60770035005,583
1500000US060770036011,60770036011,573
1500000US060770036012,60770036012,1221
1500000US060770036013,60770036013,593
1500000US060770036014,60770036014,865
1500000US060770036021,60770036021,831
1500000US060770036022,60770036022,1641
1500000US060770036023,60770036023,946
1500000US060770037001,60770037001,1200
1500000US060770037002,60770037002,1486
1500000US060770037003,60770037003,535
1500000US060770038011,60770038011,8185
1500000US060770038012,60770038012,1857
1500000US060770038013,60770038013,2210
1500000US060770038021,60770038021,1820
1500000US060770038022,60770038022,1567
1500000US060770038023,60770038023,3352
1500000US060770038031,60770038031,854
1500000US060770038032,60770038032,3855
1500000US060770038033,60770038033,1078
1500000US060770039001,60770039001,687
1500000US060770039002,60770039002,770
1500000US060770040011,60770040011,925
1500000US060770040012,60770040012,1115
1500000US060770040021,60770040021,12157
1500000US060770041021,60770041021,1148
1500000US060770041022,60770041022,1121
1500000US060770041023,60770041023,6071
1500000US060770041041,60770041041,3633
1500000US060770041051,60770041051,1317
1500000US060770041052,60770041052,2433
1500000US060770041053,60770041053,1097
1500000US060770041061,60770041061,702
1500000US060770041062,60770041062,1024
1500000US060770042011,60770042011,984
1500000US060770042012,60770042012,1760
1500000US060770042013,60770042013,1741
1500000US060770042014,60770042014,867
1500000US060770042015,60770042015,866
1500000US060770042021,60770042021,1629
1500000US060770042031,60770042031,2837
1500000US060770042032,60770042032,1383
1500000US060770042041,60770042041,897
1500000US060770042042,60770042042,1201
1500000US060770042043,60770042043,910
1500000US060770043021,60770043021,1235
1500000US060770043022,60770043022,1852
1500000US060770043023,60770043023,2213
1500000US060770043024,60770043024,623
1500000US060770043031,60770043031,1191
1500000US060770043032,60770043032,1247
1500000US060770043033,60770043033,566
1500000US060770043034,60770043034,1994
1500000US060770043051,60770043051,2182
1500000US060770043052,60770043052,3817
1500000US060770043071,60770043071,1310
1500000US060770043072,60770043072,1677
1500000US060770043073,60770043073,1014
1500000US060770043081,60770043081,1269
1500000US060770043082,60770043082,3018
1500000US060770044021,60770044021,3732
1500000US060770044022,60770044022,1754
1500000US060770044031,60770044031,2363
1500000US060770044032,60770044032,1519
1500000US060770044041,60770044041,1002
1500000US060770044042,60770044042,1246
1500000US060770044043,60770044043,1493
1500000US060770045011,60770045011,976
1500000US060770045012,60770045012,1624
1500000US060770045021,60770045021,2245
1500000US060770045022,60770045022,1998
1500000US060770046001,60770046001,2324
1500000US060770046002,60770046002,1962
1500000US060770046003,60770046003,1143
1500000US060770046004,60770046004,815
1500000US060770047011,60770047011,898
1500000US060770047012,60770047012,1921
1500000US060770047031,60770047031,2457
1500000US060770047032,60770047032,1121
1500000US060770047041,60770047041,1707
1500000US060770047042,60770047042,1352
1500000US060770047043,60770047043,1273
1500000US060770047044,60770047044,804
1500000US060770048001,60770048001,1021
1500000US060770048002,60770048002,1831
1500000US060770048003,60770048003,1218
1500000US060770048004,60770048004,2160
1500000US060770049011,60770049011,2680
1500000US060770049012,60770049012,3164
1500000US060770049013,60770049013,1972
1500000US060770049021,60770049021,2198
1500000US060770049022,60770049022,1366
1500000US060770049023,60770049023,1160
1500000US060770049024,60770049024,1157
1500000US060770050011,60770050011,2748
1500000US060770050012,60770050012,1218
1500000US060770050013,60770050013,1819
1500000US060770050031,60770050031,889
1500000US060770050032,60770050032,4977
1500000US060770050041,60770050041,2126
1500000US060770050042,60770050042,1873
1500000US060770050043,60770050043,1744
1500000US060770051061,60770051061,1218
1500000US060770051062,60770051062,5294
1500000US060770051081,60770051081,2244
1500000US060770051082,60770051082,484
1500000US060770051083,60770051083,2194
1500000US060770051091,60770051091,1698
1500000US060770051092,60770051092,2020
1500000US060770051093,60770051093,482
1500000US060770051101,60770051101,680
1500000US060770051102,60770051102,1672
1500000US060770051103,60770051103,1469
1500000US060770051104,60770051104,697
1500000US060770051105,60770051105,2258
1500000US060770051131,60770051131,3543
1500000US060770051132,60770051132,3013
1500000US060770051141,60770051141,3404
1500000US060770051142,60770051142,7530
1500000US060770051191,60770051191,7724
1500000US060770051192,60770051192,506
1500000US060770051221,60770051221,6427
1500000US060770051231,60770051231,3392
1500000US060770051232,60770051232,1200
1500000US060770051241,60770051241,2360
1500000US060770051242,60770051242,999
1500000US060770051251,60770051251,1085
1500000US060770051252,60770051252,848
1500000US060770051261,60770051261,1059
1500000US060770051262,60770051262,3085
1500000US060770051271,60770051271,3890
1500000US060770051272,60770051272,2072
1500000US060770051291,60770051291,1148
1500000US060770051292,60770051292,2362
1500000US060770051301,60770051301,1053
1500000US060770051302,60770051302,2395
1500000US060770051311,60770051311,2285
1500000US060770051312,60770051312,1328
1500000US060770051313,60770051313,1773
1500000US060770051321,60770051321,904
1500000US060770051322,60770051322,1224
1500000US060770051323,60770051323,1043
1500000US060770051331,60770051331,813
1500000US060770051332,60770051332,1677
1500000US060770051333,60770051333,950
1500000US060770051334,60770051334,593
1500000US060770051341,60770051341,1765
1500000US060770051342,60770051342,2365
1500000US060770051343,60770051343,925
1500000US060770051351,60770051351,3848
1500000US060770051352,60770051352,3495
1500000US060770052021,60770052021,1977
1500000US060770052022,60770052022,5448
1500000US060770052061,60770052061,732
1500000US060770052062,60770052062,461
1500000US060770052063,60770052063,15869
1500000US060770052064,60770052064,3077
1500000US060770052065,60770052065,1740
1500000US060770052071,60770052071,2290
1500000US060770052072,60770052072,12408
1500000US060770052081,60770052081,2964
1500000US060770052082,60770052082,1475
1500000US060770052083,60770052083,1779
1500000US060770052091,60770052091,2132
1500000US060770052092,60770052092,2209
1500000US060770052093,60770052093,3080
1500000US060770052101,60770052101,7434
1500000US060770052102,60770052102,3003
1500000US060770052103,60770052103,1550
1500000US060770053021,60770053021,2173
1500000US060770053022,60770053022,1219
1500000US060770053023,60770053023,1043
1500000US060770053024,60770053024,1576
1500000US060770053025,60770053025,1251
1500000US060770053031,60770053031,992
1500000US060770053032,60770053032,1331
1500000US060770053033,60770053033,619
1500000US060770053034,60770053034,1171
1500000US060770053035,60770053035,755
1500000US060770053051,60770053051,1850
1500000US060770053052,60770053052,1338
1500000US060770053053,60770053053,2127
1500000US060770053054,60770053054,1372
1500000US060770053071,60770053071,1520
1500000US060770053072,60770053072,1662
1500000US060770053081,60770053081,980
1500000US060770053082,60770053082,561
1500000US060770053083,60770053083,2730
1500000US060770054031,60770054031,1462
1500000US060770054032,60770054032,1495
1500000US060770054033,60770054033,1785
1500000US060770054034,60770054034,1564
1500000US060770054051,60770054051,2390
1500000US060770054052,60770054052,918
1500000US060770054061,60770054061,2636
1500000US060770054062,60770054062,948
1500000US060770055011,60770055011,3412
1500000US060770055012,60770055012,732
1500000US060770055021,60770055021,1194
1500000US060770055022,60770055022,804
1500000US060952501031,60952501031,1741
1500000US060952501032,60952501032,2408
1500000US060952501033,60952501033,878
1500000US060952501041,60952501041,858
1500000US060952501042,60952501042,1187
1500000US060952501051,60952501051,1723
1500000US060952501052,60952501052,2655
1500000US060952501053,60952501053,2458
1500000US060952501061,60952501061,1911
1500000US060952501062,60952501062,3001
1500000US060952502001,60952502001,1486
1500000US060952502002,60952502002,824
1500000US060952502003,60952502003,1514
1500000US060952503001,60952503001,1234
1500000US060952503002,60952503002,1218
1500000US060952503003,60952503003,828
1500000US060952504001,60952504001,785
1500000US060952504002,60952504002,1142
1500000US060952504003,60952504003,801
1500000US060952505011,60952505011,1011
1500000US060952505012,60952505012,1253
1500000US060952505021,60952505021,1483
1500000US060952505022,60952505022,2010
1500000US060952506011,60952506011,2477
1500000US060952506012,60952506012,2074
1500000US060952506013,60952506013,811
1500000US060952506041,60952506041,1559
1500000US060952506042,60952506042,924
1500000US060952506043,60952506043,1203
1500000US060952506051,60952506051,1145
1500000US060952506052,60952506052,896
1500000US060952506053,60952506053,2169
1500000US060952507011,60952507011,1835
1500000US060952507012,60952507012,1569
1500000US060952508011,60952508011,1896
1500000US060952508012,60952508012,780
1500000US060952508013,60952508013,1196
1500000US060952509001,60952509001,920
1500000US060952509002,60952509002,1716
1500000US060952510001,60952510001,1085
1500000US060952510002,60952510002,759
1500000US060952510003,60952510003,939
1500000US060952511001,60952511001,1689
1500000US060952511002,60952511002,1378
1500000US060952512001,60952512001,1384
1500000US060952512002,60952512002,1238
1500000US060952512003,60952512003,874
1500000US060952513001,60952513001,719
1500000US060952513002,60952513002,673
1500000US060952513003,60952513003,1234
1500000US060952514001,60952514001,1588
1500000US060952514002,60952514002,1734
1500000US060952514003,60952514003,2347
1500000US060952515001,60952515001,920
1500000US060952515002,60952515002,1219
1500000US060952515003,60952515003,2239
1500000US060952516001,60952516001,978
1500000US060952516002,60952516002,1530
1500000US060952517011,60952517011,1749
1500000US060952517012,60952517012,1760
1500000US060952517021,60952517021,958
1500000US060952517022,60952517022,1644
1500000US060952518021,60952518021,2600
1500000US060952518031,60952518031,997
1500000US060952518032,60952518032,1164
1500000US060952518033,60952518033,1162
1500000US060952518034,60952518034,1820
1500000US060952518041,60952518041,1510
1500000US060952518042,60952518042,1025
1500000US060952518043,60952518043,1242
1500000US060952519011,60952519011,2077
1500000US060952519012,60952519012,1000
1500000US060952519013,60952519013,1803
1500000US060952519021,60952519021,939
1500000US060952519022,60952519022,1941
1500000US060952519023,60952519023,868
1500000US060952519024,60952519024,2478
1500000US060952519031,60952519031,1071
1500000US060952519032,60952519032,2434
1500000US060952519033,60952519033,2138
1500000US060952520001,60952520001,1559
1500000US060952520002,60952520002,825
1500000US060952520003,60952520003,1031
1500000US060952520004,60952520004,1004
1500000US060952521021,60952521021,1968
1500000US060952521022,60952521022,1971
1500000US060952521031,60952521031,741
1500000US060952521032,60952521032,2601
1500000US060952521033,60952521033,1999
1500000US060952521041,60952521041,2403
1500000US060952521042,60952521042,1575
1500000US060952521043,60952521043,1605
1500000US060952521051,60952521051,1876
1500000US060952521052,60952521052,1466
1500000US060952521061,60952521061,1724
1500000US060952521062,60952521062,1262
1500000US060952521063,60952521063,1391
1500000US060952521071,60952521071,2525
1500000US060952521072,60952521072,1146
1500000US060952521081,60952521081,1492
1500000US060952521082,60952521082,1705
1500000US060952522011,60952522011,3963
1500000US060952522012,60952522012,488
1500000US060952522013,60952522013,465
1500000US060952522014,60952522014,4278
1500000US060952522021,60952522021,1739
1500000US060952522022,60952522022,2102
1500000US060952522023,60952522023,2025
1500000US060952522024,60952522024,4628
1500000US060952523051,60952523051,2551
1500000US060952523052,60952523052,508
1500000US060952523053,60952523053,1860
1500000US060952523061,60952523061,1249
1500000US060952523062,60952523062,2108
1500000US060952523101,60952523101,2111
1500000US060952523102,60952523102,919
1500000US060952523111,60952523111,1221
1500000US060952523112,60952523112,2137
1500000US060952523113,60952523113,958
1500000US060952523121,60952523121,1770
1500000US060952523122,60952523122,1801
1500000US060952523131,60952523131,1083
1500000US060952523132,60952523132,1628
1500000US060952523133,60952523133,2972
1500000US060952523141,60952523141,1085
1500000US060952523142,60952523142,800
1500000US060952523143,60952523143,2259
1500000US060952523151,60952523151,1543
1500000US060952523152,60952523152,1538
1500000US060952523153,60952523153,1829
1500000US060952523161,60952523161,1957
1500000US060952523162,60952523162,1931
1500000US060952523171,60952523171,2301
1500000US060952523172,60952523172,5883
1500000US060952524011,60952524011,1108
1500000US060952524012,60952524012,1016
1500000US060952524013,60952524013,1080
1500000US060952524014,60952524014,1366
1500000US060952524021,60952524021,1251
1500000US060952524022,60952524022,1936
1500000US060952524023,60952524023,2142
1500000US060952525011,60952525011,635
1500000US060952525012,60952525012,2118
1500000US060952525021,60952525021,854
1500000US060952525022,60952525022,1435
1500000US060952526041,60952526041,659
1500000US060952526042,60952526042,1593
1500000US060952526043,60952526043,1172
1500000US060952526051,60952526051,3347
1500000US060952526052,60952526052,1454
1500000US060952526053,60952526053,1229
1500000US060952526061,60952526061,2030
1500000US060952526062,60952526062,1034
1500000US060952526063,60952526063,2544
1500000US060952526071,60952526071,1107
1500000US060952526072,60952526072,3342
1500000US060952526081,60952526081,938
1500000US060952526082,60952526082,3373
1500000US060952526101,60952526101,1719
1500000US060952526102,60952526102,1254
1500000US060952526111,60952526111,1677
1500000US060952526112,60952526112,755
1500000US060952526113,60952526113,1268
1500000US060952527021,60952527021,1586
1500000US060952527022,60952527022,962
1500000US060952527023,60952527023,588
1500000US060952527024,60952527024,1499
1500000US060952527025,60952527025,1307
1500000US060952527026,60952527026,891
1500000US060952527031,60952527031,1093
1500000US060952527032,60952527032,1541
1500000US060952527033,60952527033,1429
1500000US060952527041,60952527041,889
1500000US060952527042,60952527042,813
1500000US060952527043,60952527043,1537
1500000US060952527044,60952527044,327
1500000US060952527045,60952527045,1774
1500000US060952527051,60952527051,1510
1500000US060952527052,60952527052,1060
1500000US060952527053,60952527053,712
1500000US060952527054,60952527054,1468
1500000US060952527055,60952527055,1348
1500000US060952527061,60952527061,3791
1500000US060952527071,60952527071,3078
1500000US060952527072,60952527072,1918
1500000US060952527073,60952527073,711
1500000US060952528011,60952528011,0
1500000US060952528012,60952528012,0
1500000US060952528013,60952528013,1160
1500000US060952528014,60952528014,1128
1500000US060952528015,60952528015,741
1500000US060952528021,60952528021,717
1500000US060952528022,60952528022,404
1500000US060952529031,60952529031,975
1500000US060952529032,60952529032,913
1500000US060952529033,60952529033,1357
1500000US060952529034,60952529034,918
1500000US060952529041,60952529041,1733
1500000US060952529042,60952529042,3701
1500000US060952529043,60952529043,888
1500000US060952529081,60952529081,1247
1500000US060952529082,60952529082,1884
1500000US060952529083,60952529083,1047
1500000US060952529091,60952529091,1473
1500000US060952529092,60952529092,1610
1500000US060952529101,60952529101,1227
1500000US060952529102,60952529102,1259
1500000US060952529103,60952529103,2187
1500000US060952529104,60952529104,1223
1500000US060952529111,60952529111,1857
1500000US060952529112,60952529112,1047
1500000US060952529113,60952529113,805
1500000US060952529114,60952529114,1244
1500000US060952529121,60952529121,1289
1500000US060952529122,60952529122,816
1500000US060952529123,60952529123,808
1500000US060952529124,60952529124,1280
1500000US060952529125,60952529125,1447
1500000US060952529131,60952529131,1351
1500000US060952529132,60952529132,1243
1500000US060952529133,60952529133,893
1500000US060952529134,60952529134,1686
1500000US060952529141,60952529141,3378
1500000US060952529142,60952529142,1180
1500000US060952529143,60952529143,1331
1500000US060952529151,60952529151,1295
1500000US060952529152,60952529152,3259
1500000US060952530001,60952530001,6368
1500000US060952531011,60952531011,727
1500000US060952531012,60952531012,745
1500000US060952531013,60952531013,1010
1500000US060952531014,60952531014,741
1500000US060952531015,60952531015,831
1500000US060952531016,60952531016,1224
1500000US060952531051,60952531051,1458
1500000US060952531052,60952531052,1819
1500000US060952531053,60952531053,1172
1500000US060952531054,60952531054,1134
1500000US060952531055,60952531055,467
1500000US060952531061,60952531061,776
1500000US060952531062,60952531062,1049
1500000US060952531063,60952531063,1678
1500000US060952531071,60952531071,623
1500000US060952531072,60952531072,2304
1500000US060952531073,60952531073,2413
1500000US060952531074,60952531074,796
1500000US060952531081,60952531081,2155
1500000US060952531082,60952531082,1449
1500000US060952531083,60952531083,1424
1500000US060952532011,60952532011,1305
1500000US060952532012,60952532012,1178
1500000US060952532013,60952532013,1090
1500000US060952532014,60952532014,1156
1500000US060952532031,60952532031,1514
1500000US060952532032,60952532032,1576
1500000US060952532033,60952532033,1049
1500000US060952532041,60952532041,1338
1500000US060952532042,60952532042,1005
1500000US060952532043,60952532043,2008
1500000US060952532044,60952532044,1261
1500000US060952532045,60952532045,2009
1500000US060952532051,60952532051,1213
1500000US060952532052,60952532052,623
1500000US060952532053,60952532053,1271
1500000US060952532061,60952532061,1433
1500000US060952532062,60952532062,1659
1500000US060952533001,60952533001,2033
1500000US060952533002,60952533002,806
1500000US060952534021,60952534021,1356
1500000US060952534022,60952534022,519
1500000US060952534023,60952534023,1095
1500000US060952534024,60952534024,3328
1500000US060952534025,60952534025,1419
1500000US060952534031,60952534031,1534
1500000US060952534032,60952534032,1314
1500000US060952534033,60952534033,2377
1500000US060952534041,60952534041,1968
1500000US060952534042,60952534042,1075
1500000US060952534043,60952534043,1610
1500000US060952534044,60952534044,2107
1500000US060952535001,60952535001,5108
1500000US060952535002,60952535002,2278
1500000US060952535003,60952535003,987
1500000US060952535004,60952535004,1702
1500000US060959800001,60959800001,0
1500000US061130101011,61130101011,897
1500000US061130101012,61130101012,1765
1500000US061130101013,61130101013,2925
1500000US061130101014,61130101014,1555
1500000US061130101021,61130101021,2395
1500000US061130101022,61130101022,1604
1500000US061130101023,61130101023,735
1500000US061130101024,61130101024,3015
1500000US061130102011,61130102011,2567
1500000US061130102012,61130102012,914
1500000US061130102031,61130102031,1820
1500000US061130102032,61130102032,1805
1500000US061130102033,61130102033,1375
1500000US061130102034,61130102034,271
1500000US061130102041,61130102041,2818
1500000US061130102042,61130102042,811
1500000US061130102043,61130102043,1351
1500000US061130103021,61130103021,1671
1500000US061130103022,61130103022,2017
1500000US061130103023,61130103023,4511
1500000US061130103101,61130103101,3284
1500000US061130103102,61130103102,1615
1500000US061130103103,61130103103,678
1500000US061130103121,61130103121,3399
1500000US061130103122,61130103122,1750
1500000US061130103123,61130103123,495
1500000US061130104011,61130104011,499
1500000US061130104012,61130104012,2698
1500000US061130104013,61130104013,1219
1500000US061130104021,61130104021,2188
1500000US061130104022,61130104022,2189
1500000US061130105011,61130105011,5009
1500000US061130105012,61130105012,3002
1500000US061130105051,61130105051,703
1500000US061130105052,61130105052,235
1500000US061130105053,61130105053,3688
1500000US061130105081,61130105081,2539
1500000US061130105091,61130105091,1506
1500000US061130105092,61130105092,1967
1500000US061130105101,61130105101,657
1500000US061130105102,61130105102,1981
1500000US061130105103,61130105103,1666
1500000US061130105104,61130105104,1024
1500000US061130105111,61130105111,1259
1500000US061130105112,61130105112,2363
1500000US061130105121,61130105121,1979
1500000US061130105122,61130105122,1765
1500000US061130105131,61130105131,1048
1500000US061130105132,61130105132,1471
1500000US061130106021,61130106021,2611
1500000US061130106022,61130106022,1125
1500000US061130106023,61130106023,1203
1500000US061130106024,61130106024,1030
