GEO,GEOID2,MMHI,error
1500000US060670071071,60670071071,125083,28310
1500000US060670071072,60670071072,113804,13388
1500000US060670072021,60670072021,54444,9440
1500000US060670072022,60670072022,51176,25477
1500000US060670072023,60670072023,87841,68982
1500000US060670072041,60670072041,51131,9525
1500000US060670072042,60670072042,62404,6351
1500000US060670072061,60670072061,65833,38155
1500000US060670072062,60670072062,57578,15029
1500000US060670072071,60670072071,51331,18193
1500000US060670072072,60670072072,56635,10651
1500000US060670072073,60670072073,63102,15289
1500000US060670072081,60670072081,68287,12682
1500000US060670072082,60670072082,58787,13818
1500000US060670072083,60670072083,60806,7982
1500000US060670072091,60670072091,55260,10550
1500000US060670072092,60670072092,54875,17568
1500000US060670073011,60670073011,38125,9273
1500000US060670073012,60670073012,46800,8516
1500000US060670073013,60670073013,20921,8077
1500000US060670074021,60670074021,45859,9197
1500000US060670074022,60670074022,51458,9699
1500000US060670074023,60670074023,61806,14425
1500000US060670074024,60670074024,-,**
1500000US060670074031,60670074031,44265,14079
1500000US060670074032,60670074032,55579,7093
1500000US060670074061,60670074061,48561,16521
1500000US060670074062,60670074062,40080,12025
1500000US060670074063,60670074063,34400,9185
1500000US060670074064,60670074064,50811,20816
1500000US060670074131,60670074131,29127,14783
1500000US060670074132,60670074132,37500,8428
1500000US060670074133,60670074133,43289,22084
1500000US060670074141,60670074141,44107,11356
1500000US060670074142,60670074142,47422,14702
1500000US060670074151,60670074151,76250,23088
1500000US060670074152,60670074152,62909,7732
1500000US060670074161,60670074161,39918,16169
1500000US060670074162,60670074162,51217,11457
1500000US060670074171,60670074171,102250,14486
1500000US060670074172,60670074172,61065,9374
1500000US060670074211,60670074211,90430,20763
1500000US060670074212,60670074212,98301,14429
1500000US060670074213,60670074213,66974,27940
1500000US060670074221,60670074221,36165,8913
1500000US060670074222,60670074222,57656,16549
1500000US060670074231,60670074231,27393,7315
1500000US060670074232,60670074232,25798,8202
1500000US060670074241,60670074241,30680,6491
1500000US060670074242,60670074242,38464,19163
1500000US060670074261,60670074261,55625,27594
1500000US060670074262,60670074262,55365,9962
1500000US060670074271,60670074271,93526,35801
1500000US060670074272,60670074272,65585,10329
1500000US060670074273,60670074273,54886,20073
1500000US060670074281,60670074281,68438,15055
1500000US060670074282,60670074282,69657,10334
1500000US060670074291,60670074291,32015,11600
1500000US060670074292,60670074292,80547,16597
1500000US060670074293,60670074293,36557,3057
1500000US060670074301,60670074301,76741,13269
1500000US060670074302,60670074302,90660,11424
1500000US060670074303,60670074303,35238,16259
1500000US060670074311,60670074311,70556,15729
1500000US060670074312,60670074312,67143,19090
1500000US060670074321,60670074321,77721,22615
1500000US060670074322,60670074322,72170,8964
1500000US060670074331,60670074331,39777,14620
1500000US060670074332,60670074332,93994,2668
1500000US060670074333,60670074333,47571,9347
1500000US060670075011,60670075011,62120,14550
1500000US060670075012,60670075012,37750,24620
1500000US060670075013,60670075013,50729,32734
1500000US060670075014,60670075014,31609,2002
1500000US060670075015,60670075015,41234,6292
1500000US060670075031,60670075031,51989,6881
1500000US060670075032,60670075032,35583,9891
1500000US060670075033,60670075033,-,**
1500000US060670075034,60670075034,60539,31661
1500000US060670075041,60670075041,84688,24006
1500000US060670075042,60670075042,33182,7244
1500000US060670076011,60670076011,75083,56108
1500000US060670076012,60670076012,43438,12610
1500000US060670076013,60670076013,55833,15183
1500000US060670076014,60670076014,64283,20769
1500000US060670076021,60670076021,46625,22571
1500000US060670076022,60670076022,48750,27223
1500000US060670076023,60670076023,57321,15303
1500000US060670076024,60670076024,47125,25124
1500000US060670077011,60670077011,46824,19723
1500000US060670077012,60670077012,29712,23649
1500000US060670077013,60670077013,51887,13404
1500000US060670077014,60670077014,-,**
1500000US060670077015,60670077015,51699,25357
1500000US060670077021,60670077021,84306,42272
1500000US060670077022,60670077022,38194,30309
1500000US060670077023,60670077023,132639,36361
1500000US060670078011,60670078011,44663,21966
1500000US060670078012,60670078012,77308,36970
1500000US060670078013,60670078013,74438,40726
1500000US060670078014,60670078014,55469,25516
1500000US060670078021,60670078021,92552,48435
1500000US060670078022,60670078022,89265,27029
1500000US060670078023,60670078023,43942,21571
1500000US060670078024,60670078024,150066,49024
1500000US060670079031,60670079031,91050,44243
1500000US060670079032,60670079032,76528,16446
1500000US060670079033,60670079033,73359,33832
1500000US060670079034,60670079034,51250,11700
1500000US060670079035,60670079035,82778,37935
1500000US060670079041,60670079041,67917,10691
1500000US060670079042,60670079042,83288,9266
1500000US060670079043,60670079043,91800,4940
1500000US060670079044,60670079044,75597,9337
1500000US060670079051,60670079051,67250,16577
1500000US060670079052,60670079052,79719,14438
1500000US060670079061,60670079061,71016,16202
1500000US060670079062,60670079062,44444,9495
1500000US060670080051,60670080051,123869,16071
1500000US060670080052,60670080052,111141,24588
1500000US060670080053,60670080053,83400,22782
1500000US060670080061,60670080061,55656,11205
1500000US060670080062,60670080062,71837,15020
1500000US060670080063,60670080063,74464,25995
1500000US060670080064,60670080064,112150,38079
1500000US060670080071,60670080071,70556,19979
1500000US060670080072,60670080072,57563,22423
1500000US060670080081,60670080081,80000,15255
1500000US060670080082,60670080082,102684,32676
1500000US060670080083,60670080083,88333,17839
1500000US060670080091,60670080091,97917,65019
1500000US060670080092,60670080092,56250,23884
1500000US060670080093,60670080093,30855,10088
1500000US060670080094,60670080094,82000,21832
1500000US060670080101,60670080101,112083,45932
1500000US060670080102,60670080102,66566,9564
1500000US060670080103,60670080103,91121,11106
1500000US060670080104,60670080104,55208,22759
1500000US060670081111,60670081111,67714,34480
1500000US060670081112,60670081112,51583,22013
1500000US060670081113,60670081113,66915,12579
1500000US060670081114,60670081114,70775,19641
1500000US060670081131,60670081131,55978,7641
1500000US060670081132,60670081132,58750,10750
1500000US060670081171,60670081171,68200,7672
1500000US060670081172,60670081172,56058,8613
1500000US060670081191,60670081191,39306,29974
1500000US060670081192,60670081192,51875,13803
1500000US060670081193,60670081193,75568,30609
1500000US060670081194,60670081194,76000,21529
1500000US060670081195,60670081195,90568,28314
1500000US060670081201,60670081201,50375,10164
1500000US060670081202,60670081202,54479,11132
1500000US060670081203,60670081203,47625,7332
1500000US060670081221,60670081221,70227,15089
1500000US060670081222,60670081222,58925,6722
1500000US060670081223,60670081223,67016,17679
1500000US060670081241,60670081241,90588,13784
1500000US060670081242,60670081242,84236,14913
1500000US060670081251,60670081251,64449,6708
1500000US060670081252,60670081252,91250,49693
1500000US060670081253,60670081253,64756,10446
1500000US060670081271,60670081271,66579,5443
1500000US060670081272,60670081272,59583,9229
1500000US060670081281,60670081281,38631,4512
1500000US060670081282,60670081282,53409,5957
1500000US060670081291,60670081291,52419,23144
1500000US060670081292,60670081292,60516,5667
1500000US060670081301,60670081301,48889,18544
1500000US060670081302,60670081302,70577,8771
1500000US060670081303,60670081303,76190,8825
1500000US060670081311,60670081311,57422,18376
1500000US060670081312,60670081312,56932,16485
1500000US060670081313,60670081313,39917,29884
1500000US060670081314,60670081314,28125,10711
1500000US060670081321,60670081321,47542,5659
1500000US060670081322,60670081322,66500,5955
1500000US060670081331,60670081331,31449,7846
1500000US060670081332,60670081332,43304,8110
1500000US060670081341,60670081341,86750,49684
1500000US060670081342,60670081342,51823,8685
1500000US060670081343,60670081343,55489,9257
1500000US060670081351,60670081351,32357,6601
1500000US060670081352,60670081352,34564,15290
1500000US060670081353,60670081353,49706,8700
1500000US060670081354,60670081354,40239,11184
1500000US060670081361,60670081361,43309,20444
1500000US060670081362,60670081362,60119,14205
1500000US060670081371,60670081371,57426,11677
1500000US060670081372,60670081372,50885,12720
1500000US060670081381,60670081381,63750,30297
1500000US060670081382,60670081382,49125,23882
1500000US060670081383,60670081383,78056,17361
1500000US060670081391,60670081391,29728,5190
1500000US060670081392,60670081392,57917,15608
1500000US060670081401,60670081401,80729,6540
1500000US060670081402,60670081402,44286,11379
1500000US060670081411,60670081411,92891,40682
1500000US060670081412,60670081412,56131,13920
1500000US060670081413,60670081413,60761,25296
1500000US060670081414,60670081414,33924,7992
1500000US060670081415,60670081415,24944,5975
1500000US060670081421,60670081421,47981,7712
1500000US060670081422,60670081422,48333,6015
1500000US060670081431,60670081431,49354,5287
1500000US060670081432,60670081432,56830,9006
1500000US060670081441,60670081441,58750,13467
1500000US060670081442,60670081442,92986,13313
1500000US060670081451,60670081451,90047,33140
1500000US060670081452,60670081452,86979,13646
1500000US060670081453,60670081453,73026,15039
1500000US060670081454,60670081454,83125,15845
1500000US060670081455,60670081455,94853,37832
1500000US060670081456,60670081456,82804,17557
1500000US060670082031,60670082031,83583,22512
1500000US060670082032,60670082032,58639,10149
1500000US060670082041,60670082041,63657,7304
1500000US060670082042,60670082042,77500,9618
1500000US060670082061,60670082061,71953,40753
1500000US060670082062,60670082062,90208,8488
1500000US060670082063,60670082063,54750,34065
1500000US060670082071,60670082071,75417,14443
1500000US060670082072,60670082072,75078,19716
1500000US060670082073,60670082073,50580,10982
1500000US060670082074,60670082074,85313,25543
1500000US060670082075,60670082075,107188,10805
1500000US060670082081,60670082081,77216,10401
1500000US060670082082,60670082082,51111,30703
1500000US060670082083,60670082083,54024,4021
1500000US060670082084,60670082084,47723,16359
1500000US060670082091,60670082091,69345,13317
1500000US060670082092,60670082092,101071,15327
1500000US060670082101,60670082101,129868,39720
1500000US060670082102,60670082102,48421,25519
1500000US060670082103,60670082103,78443,16036
1500000US060670082111,60670082111,76927,9372
1500000US060670082112,60670082112,100365,10296
1500000US060670084021,60670084021,108816,20798
1500000US060670084022,60670084022,48676,8021
1500000US060670084023,60670084023,95341,30102
1500000US060670084031,60670084031,61985,20298
1500000US060670084032,60670084032,104375,27276
1500000US060670084033,60670084033,86141,12425
1500000US060670084041,60670084041,-,**
1500000US060670084042,60670084042,79234,6656
1500000US060670084043,60670084043,48571,8709
1500000US060670085011,60670085011,129519,22488
1500000US060670085012,60670085012,134713,23613
1500000US060670085013,60670085013,85815,28374
1500000US060670085041,60670085041,75100,18701
1500000US060670085042,60670085042,129662,12096
1500000US060670085043,60670085043,66906,23367
1500000US060670085051,60670085051,146522,15819
1500000US060670085052,60670085052,134375,17164
1500000US060670085061,60670085061,61029,19289
1500000US060670085062,60670085062,38625,10698
1500000US060670085071,60670085071,77132,22944
1500000US060670085072,60670085072,113929,28829
1500000US060670085081,60670085081,149345,21454
1500000US060670085082,60670085082,117543,10951
1500000US060670085083,60670085083,91875,30469
1500000US060670085091,60670085091,156125,16845
1500000US060670085092,60670085092,164500,25539
1500000US060670085101,60670085101,148333,18008
1500000US060670085102,60670085102,142250,13939
1500000US060670085121,60670085121,174250,24850
1500000US060670085122,60670085122,158813,30076
1500000US060670085131,60670085131,116129,12211
1500000US060670085132,60670085132,172788,59006
1500000US060670086001,60670086001,69893,19622
1500000US060670086002,60670086002,118953,27285
1500000US060670086003,60670086003,109414,24587
1500000US060670086004,60670086004,98583,40346
1500000US060670087021,60670087021,146719,26932
1500000US060670087022,60670087022,105833,11781
1500000US060670087031,60670087031,85833,36782
1500000US060670087032,60670087032,67279,54348
1500000US060670087033,60670087033,121250,25325
1500000US060670087041,60670087041,122800,13322
1500000US060670087042,60670087042,103523,10293
1500000US060670087051,60670087051,121250,21514
1500000US060670087052,60670087052,108889,14613
1500000US060670088011,60670088011,-,**
1500000US060670088012,60670088012,92917,10284
1500000US060670089051,60670089051,61750,23011
1500000US060670089052,60670089052,63468,15065
1500000US060670089053,60670089053,43250,13838
1500000US060670089071,60670089071,44009,13544
1500000US060670089072,60670089072,50673,9301
1500000US060670089073,60670089073,39219,11732
1500000US060670089074,60670089074,65521,17029
1500000US060670089081,60670089081,49453,7433
1500000US060670089082,60670089082,66250,19020
1500000US060670089083,60670089083,27778,13917
1500000US060670089091,60670089091,72083,19547
1500000US060670089092,60670089092,53164,15309
1500000US060670089101,60670089101,71000,8530
1500000US060670089102,60670089102,45543,6375
1500000US060670089111,60670089111,82721,8276
1500000US060670089112,60670089112,24950,2722
1500000US060670089121,60670089121,69688,10490
1500000US060670089122,60670089122,91250,13469
1500000US060670089123,60670089123,82222,40965
1500000US060670089131,60670089131,44500,13241
1500000US060670089132,60670089132,81657,7224
1500000US060670089133,60670089133,53125,13699
1500000US060670090041,60670090041,62188,18410
1500000US060670090042,60670090042,42147,7486
1500000US060670090051,60670090051,45699,6987
1500000US060670090052,60670090052,42206,9954
1500000US060670090061,60670090061,32973,4218
1500000US060670090062,60670090062,63750,18310
1500000US060670090063,60670090063,31477,8777
1500000US060670090071,60670090071,41397,11192
1500000US060670090072,60670090072,47650,19240
1500000US060670090081,60670090081,57560,20051
1500000US060670090082,60670090082,53125,7679
1500000US060670090083,60670090083,31500,10743
1500000US060670090101,60670090101,72500,9416
1500000US060670090102,60670090102,46661,16267
1500000US060670090103,60670090103,45794,8904
1500000US060670090111,60670090111,102083,35359
1500000US060670090112,60670090112,99688,14988
1500000US060670091031,60670091031,60323,6259
1500000US060670091032,60670091032,49853,3954
1500000US060670091051,60670091051,36833,10059
1500000US060670091052,60670091052,45875,12955
1500000US060670091053,60670091053,64792,15488
1500000US060670091061,60670091061,47981,10200
1500000US060670091062,60670091062,66984,8191
1500000US060670091063,60670091063,67904,10824
1500000US060670091071,60670091071,98092,13658
1500000US060670091072,60670091072,66250,10897
1500000US060670091081,60670091081,88625,19934
1500000US060670091082,60670091082,77443,9236
1500000US060670091083,60670091083,62500,11305
1500000US060670091091,60670091091,67917,14882
1500000US060670091092,60670091092,66741,15458
1500000US060670091093,60670091093,72778,20393
1500000US060670091094,60670091094,71484,15060
1500000US060670091101,60670091101,21985,6833
1500000US060670091102,60670091102,33594,13011
1500000US060670091111,60670091111,60109,11035
1500000US060670091112,60670091112,37181,6100
1500000US060670091113,60670091113,78384,13359
1500000US060670091121,60670091121,55603,9920
1500000US060670091122,60670091122,79063,18669
1500000US060670092011,60670092011,38344,3407
1500000US060670092012,60670092012,40078,9612
1500000US060670093071,60670093071,60509,8323
1500000US060670093072,60670093072,117768,35272
1500000US060670093073,60670093073,126786,23045
1500000US060670093081,60670093081,64397,13404
1500000US060670093082,60670093082,68750,30336
1500000US060670093083,60670093083,74883,41644
1500000US060670093091,60670093091,64038,10040
1500000US060670093092,60670093092,96635,15688
1500000US060670093101,60670093101,51125,21346
1500000US060670093102,60670093102,103429,9573
1500000US060670093103,60670093103,84519,39037
1500000US060670093104,60670093104,98516,45999
1500000US060670093105,60670093105,59375,10747
1500000US060670093111,60670093111,84150,16509
1500000US060670093112,60670093112,76607,11810
1500000US060670093121,60670093121,83043,27713
1500000US060670093122,60670093122,75128,12880
1500000US060670093123,60670093123,38816,37349
1500000US060670093141,60670093141,27367,14017
1500000US060670093142,60670093142,89688,11100
1500000US060670093143,60670093143,132552,22349
1500000US060670093161,60670093161,53250,9818
1500000US060670093162,60670093162,77672,44391
1500000US060670093171,60670093171,64280,10817
1500000US060670093172,60670093172,88750,11389
1500000US060670093173,60670093173,91389,24911
1500000US060670093181,60670093181,49704,7400
1500000US060670093191,60670093191,70263,24636
1500000US060670093192,60670093192,44469,38368
1500000US060670093193,60670093193,41467,35130
1500000US060670093201,60670093201,25114,2551
1500000US060670093202,60670093202,63300,10794
1500000US060670093203,60670093203,47391,12082
1500000US060670093211,60670093211,69107,16625
1500000US060670093212,60670093212,78531,7934
1500000US060670093221,60670093221,85216,14838
1500000US060670093222,60670093222,68043,16683
1500000US060670093223,60670093223,108235,25001
1500000US060670093224,60670093224,77315,47393
1500000US060670093231,60670093231,118705,24967
1500000US060670093232,60670093232,83571,15639
1500000US060670093241,60670093241,166310,22508
1500000US060670093242,60670093242,121458,46680
1500000US060670093251,60670093251,121154,16916
1500000US060670093261,60670093261,106719,20453
1500000US060670093262,60670093262,109219,51462
1500000US060670093263,60670093263,116250,34296
1500000US060670093281,60670093281,103036,63521
1500000US060670093282,60670093282,113125,30343
1500000US060670093283,60670093283,113518,16203
1500000US060670093291,60670093291,103214,28881
1500000US060670093292,60670093292,57500,13030
1500000US060670093301,60670093301,108578,14043
1500000US060670093311,60670093311,144722,52722
1500000US060670093312,60670093312,122688,9239
1500000US060670093313,60670093313,95179,9375
1500000US060670093321,60670093321,106354,23795
1500000US060670094031,60670094031,77857,24215
1500000US060670094041,60670094041,82296,37390
1500000US060670094042,60670094042,87276,38099
1500000US060670094043,60670094043,84410,10544
1500000US060670094061,60670094061,63828,10818
1500000US060670094062,60670094062,114103,13233
1500000US060670094071,60670094071,78723,23540
1500000US060670094072,60670094072,80625,21332
1500000US060670094073,60670094073,90688,18650
1500000US060670094081,60670094081,101250,16514
1500000US060670095011,60670095011,41205,2907
1500000US060670095012,60670095012,41250,6277
1500000US060670095021,60670095021,115208,43760
1500000US060670095022,60670095022,68285,6144
1500000US060670095023,60670095023,70893,6720
1500000US060670095024,60670095024,85135,42460
1500000US060670095031,60670095031,25156,20659
1500000US060670095032,60670095032,48229,34684
1500000US060670095033,60670095033,46500,2991
1500000US060670095041,60670095041,51094,11032
1500000US060670096011,60670096011,46250,16376
1500000US060670096012,60670096012,56111,18865
1500000US060670096013,60670096013,44397,13247
1500000US060670096061,60670096061,25875,9817
1500000US060670096062,60670096062,39506,30556
1500000US060670096063,60670096063,50549,8264
1500000US060670096064,60670096064,39063,10262
1500000US060670096081,60670096081,46836,19974
1500000US060670096082,60670096082,67803,18685
1500000US060670096091,60670096091,57405,9142
1500000US060670096092,60670096092,66771,17968
1500000US060670096101,60670096101,57614,20716
1500000US060670096102,60670096102,57393,12846
1500000US060670096103,60670096103,84036,5585
1500000US060670096111,60670096111,43750,16732
1500000US060670096112,60670096112,80927,10739
1500000US060670096121,60670096121,72467,12765
1500000US060670096122,60670096122,85068,24049
1500000US060670096141,60670096141,86655,23927
1500000US060670096142,60670096142,80574,22377
1500000US060670096143,60670096143,73333,17459
1500000US060670096151,60670096151,63094,29011
1500000US060670096152,60670096152,103145,27571
1500000US060670096153,60670096153,82738,14784
1500000US060670096154,60670096154,102589,56751
1500000US060670096155,60670096155,59559,20227
1500000US060670096161,60670096161,97633,28370
1500000US060670096162,60670096162,87981,25720
1500000US060670096163,60670096163,60221,8538
1500000US060670096164,60670096164,62361,18801
1500000US060670096171,60670096171,48813,13653
1500000US060670096172,60670096172,152946,12334
1500000US060670096181,60670096181,74722,21123
1500000US060670096182,60670096182,71395,4931
1500000US060670096191,60670096191,98702,21436
1500000US060670096192,60670096192,84611,18249
1500000US060670096193,60670096193,44469,33757
1500000US060670096221,60670096221,52083,31242
1500000US060670096222,60670096222,94261,21758
1500000US060670096223,60670096223,-,**
1500000US060670096224,60670096224,102260,51827
1500000US060670096301,60670096301,71567,15553
1500000US060670096302,60670096302,94808,27067
1500000US060670096303,60670096303,90781,17159
1500000US060670096304,60670096304,117151,35504
1500000US060670096321,60670096321,111406,19750
1500000US060670096322,60670096322,101382,32962
1500000US060670096323,60670096323,98576,22543
1500000US060670096324,60670096324,122885,20554
1500000US060670096331,60670096331,42857,13265
1500000US060670096332,60670096332,47619,8195
1500000US060670096341,60670096341,36518,11448
1500000US060670096342,60670096342,30688,8842
1500000US060670096343,60670096343,40417,15796
1500000US060670096351,60670096351,125579,22461
1500000US060670096352,60670096352,93642,11284
1500000US060670096353,60670096353,74531,33082
1500000US060670096361,60670096361,97667,27145
1500000US060670096362,60670096362,96136,20800
1500000US060670096363,60670096363,111676,15742
1500000US060670096364,60670096364,82986,26748
1500000US060670096371,60670096371,89779,12144
1500000US060670096372,60670096372,113906,23012
1500000US060670096373,60670096373,119135,38581
1500000US060670096381,60670096381,83311,12161
1500000US060670096382,60670096382,73776,28558
1500000US060670096391,60670096391,80875,20664
1500000US060670096392,60670096392,54044,22933
1500000US060670096393,60670096393,37500,31635
1500000US060670098001,60670098001,40804,12157
1500000US060670099001,60670099001,43194,29539
1500000US060670099002,60670099002,58450,20268
1500000US060670099003,60670099003,46250,27093
1500000US060670099004,60670099004,57465,12428
1500000US060679883001,60679883001,46250,33516
1500000US060770001001,60770001001,15012,2514
1500000US060770001002,60770001002,13102,2308
1500000US060770001003,60770001003,42250,25792
1500000US060770001004,60770001004,-,**
1500000US060770003001,60770003001,28403,9039
1500000US060770003002,60770003002,12374,1865
1500000US060770004011,60770004011,32692,15783
1500000US060770004012,60770004012,65510,41720
1500000US060770004013,60770004013,54704,13564
1500000US060770004014,60770004014,48750,12914
1500000US060770004021,60770004021,17021,7688
1500000US060770004022,60770004022,-,**
1500000US060770004023,60770004023,20455,15393
1500000US060770004024,60770004024,35402,19638
1500000US060770005001,60770005001,31833,11988
1500000US060770005002,60770005002,19766,17586
1500000US060770006001,60770006001,28426,4540
1500000US060770006002,60770006002,28243,4390
1500000US060770007001,60770007001,27386,13741
1500000US060770007002,60770007002,19342,4465
1500000US060770007003,60770007003,43750,5450
1500000US060770007004,60770007004,27500,10611
1500000US060770008011,60770008011,31286,21373
1500000US060770008012,60770008012,61948,12674
1500000US060770008013,60770008013,51174,5144
1500000US060770009001,60770009001,86620,14319
1500000US060770009002,60770009002,38040,8034
1500000US060770009003,60770009003,57625,25968
1500000US060770009004,60770009004,55438,24857
1500000US060770009005,60770009005,22438,18694
1500000US060770010001,60770010001,43600,11597
1500000US060770010002,60770010002,33902,13238
1500000US060770010003,60770010003,33500,6236
1500000US060770010004,60770010004,87500,6678
1500000US060770011011,60770011011,48846,14524
1500000US060770011012,60770011012,46302,11397
1500000US060770011013,60770011013,51375,19368
1500000US060770011021,60770011021,61004,4564
1500000US060770011022,60770011022,-,**
1500000US060770011023,60770011023,44375,8620
1500000US060770011024,60770011024,39375,23442
1500000US060770011025,60770011025,35479,7684
1500000US060770012001,60770012001,72778,31170
1500000US060770012002,60770012002,40694,23532
1500000US060770012003,60770012003,76705,29965
1500000US060770012004,60770012004,71549,7803
1500000US060770013001,60770013001,48140,10700
1500000US060770013002,60770013002,38155,14871
1500000US060770013003,60770013003,42240,17504
1500000US060770013004,60770013004,47375,12578
1500000US060770014001,60770014001,50682,8419
1500000US060770014002,60770014002,17321,2424
1500000US060770014003,60770014003,37583,12670
1500000US060770014004,60770014004,48906,28132
1500000US060770015001,60770015001,65833,37070
1500000US060770015002,60770015002,30945,8101
1500000US060770015003,60770015003,44063,23857
1500000US060770015004,60770015004,29543,4232
1500000US060770016001,60770016001,41813,9429
1500000US060770016002,60770016002,33750,4430
1500000US060770017001,60770017001,22634,8564
1500000US060770017002,60770017002,35987,8751
1500000US060770017003,60770017003,39952,12715
1500000US060770018001,60770018001,29694,10811
1500000US060770018002,60770018002,36094,9061
1500000US060770019001,60770019001,40250,7732
1500000US060770019002,60770019002,27045,4858
1500000US060770019003,60770019003,26154,19783
1500000US060770019004,60770019004,33375,16851
1500000US060770020001,60770020001,35568,7512
1500000US060770020002,60770020002,26698,5807
1500000US060770020003,60770020003,35711,11013
1500000US060770021001,60770021001,21514,6090
1500000US060770021002,60770021002,43008,3316
1500000US060770021003,60770021003,36648,26586
1500000US060770022011,60770022011,29612,13675
1500000US060770022012,60770022012,23106,4671
1500000US060770022021,60770022021,36685,25553
1500000US060770022022,60770022022,41453,12554
1500000US060770022023,60770022023,16290,11814
1500000US060770023001,60770023001,36168,4814
1500000US060770023002,60770023002,45205,16090
1500000US060770023003,60770023003,21900,3280
1500000US060770024011,60770024011,38600,35514
1500000US060770024012,60770024012,28680,5266
1500000US060770024013,60770024013,41824,6092
1500000US060770024021,60770024021,24766,7631
1500000US060770024022,60770024022,30365,15811
1500000US060770025031,60770025031,16341,3920
1500000US060770025032,60770025032,26701,9575
1500000US060770025041,60770025041,60508,9132
1500000US060770025042,60770025042,50132,15976
1500000US060770027011,60770027011,38636,20930
1500000US060770027012,60770027012,36680,6300
1500000US060770027013,60770027013,37163,12874
1500000US060770027014,60770027014,39010,15840
1500000US060770027021,60770027021,43750,8539
1500000US060770027022,60770027022,36424,13744
1500000US060770027023,60770027023,57639,10219
1500000US060770028001,60770028001,51799,3421
1500000US060770028002,60770028002,49965,10701
1500000US060770031061,60770031061,79635,15899
1500000US060770031062,60770031062,63125,20294
1500000US060770031063,60770031063,39858,18115
1500000US060770031081,60770031081,93333,47971
1500000US060770031082,60770031082,44957,9930
1500000US060770031083,60770031083,34485,12411
1500000US060770031091,60770031091,40313,16189
1500000US060770031092,60770031092,71731,9387
1500000US060770031093,60770031093,50417,21718
1500000US060770031094,60770031094,75536,18727
1500000US060770031101,60770031101,70714,17655
1500000US060770031102,60770031102,38313,14597
1500000US060770031103,60770031103,17923,3617
1500000US060770031111,60770031111,39750,7993
1500000US060770031112,60770031112,39718,8346
1500000US060770031121,60770031121,37090,8187
1500000US060770031122,60770031122,102813,41640
1500000US060770031131,60770031131,27723,21476
1500000US060770031132,60770031132,17863,3305
1500000US060770031133,60770031133,61615,14713
1500000US060770031134,60770031134,33529,20049
1500000US060770031141,60770031141,105882,32591
1500000US060770031142,60770031142,103082,11293
1500000US060770031143,60770031143,104861,51825
1500000US060770031144,60770031144,154223,33738
1500000US060770032031,60770032031,38750,27035
1500000US060770032032,60770032032,88267,14102
1500000US060770032051,60770032051,59722,16163
1500000US060770032052,60770032052,55754,5591
1500000US060770032053,60770032053,68056,27194
1500000US060770032081,60770032081,83559,12363
1500000US060770032082,60770032082,109375,16362
1500000US060770032083,60770032083,52813,31697
1500000US060770032084,60770032084,63972,13435
1500000US060770032091,60770032091,80536,18460
1500000US060770032092,60770032092,71563,34830
1500000US060770032093,60770032093,85089,10508
1500000US060770032101,60770032101,69612,15346
1500000US060770032102,60770032102,66375,24734
1500000US060770032131,60770032131,-,**
1500000US060770032132,60770032132,75417,8350
1500000US060770032133,60770032133,49750,29806
1500000US060770032134,60770032134,60192,27124
1500000US060770032141,60770032141,90333,24624
1500000US060770032142,60770032142,96458,20679
1500000US060770032151,60770032151,99091,30150
1500000US060770032152,60770032152,48789,13642
1500000US060770032153,60770032153,39766,9465
1500000US060770032161,60770032161,66250,21382
1500000US060770032162,60770032162,64375,23075
1500000US060770032171,60770032171,43244,5384
1500000US060770032172,60770032172,51563,11660
1500000US060770033051,60770033051,47500,19574
1500000US060770033052,60770033052,34750,23605
1500000US060770033053,60770033053,56250,8773
1500000US060770033061,60770033061,48529,13747
1500000US060770033062,60770033062,40061,9590
1500000US060770033071,60770033071,43917,26390
1500000US060770033072,60770033072,37768,11456
1500000US060770033073,60770033073,21875,16268
1500000US060770033081,60770033081,40924,5904
1500000US060770033101,60770033101,46571,7826
1500000US060770033102,60770033102,32500,7991
1500000US060770033111,60770033111,40350,7362
1500000US060770033112,60770033112,40799,5229
1500000US060770033121,60770033121,41979,6214
1500000US060770033122,60770033122,28125,10314
1500000US060770033123,60770033123,25347,6346
1500000US060770033131,60770033131,39716,8687
1500000US060770033132,60770033132,24350,2837
1500000US060770034031,60770034031,77000,34438
1500000US060770034032,60770034032,60556,20197
1500000US060770034033,60770034033,32483,18350
1500000US060770034041,60770034041,25625,14024
1500000US060770034042,60770034042,54940,10558
1500000US060770034043,60770034043,46806,17060
1500000US060770034044,60770034044,28139,6000
1500000US060770034051,60770034051,37368,9036
1500000US060770034052,60770034052,63571,15281
1500000US060770034053,60770034053,36806,3287
1500000US060770034061,60770034061,24167,12355
1500000US060770034062,60770034062,27297,4427
1500000US060770034071,60770034071,30129,4659
1500000US060770034072,60770034072,44432,13267
1500000US060770034091,60770034091,42450,11287
1500000US060770034092,60770034092,41176,12484
1500000US060770034093,60770034093,28913,15184
1500000US060770034101,60770034101,61300,16184
1500000US060770034102,60770034102,52019,11040
1500000US060770034103,60770034103,41774,11775
1500000US060770035001,60770035001,-,**
1500000US060770035002,60770035002,64021,36400
1500000US060770035003,60770035003,65669,13319
1500000US060770035004,60770035004,122042,72324
1500000US060770035005,60770035005,47870,41493
1500000US060770036011,60770036011,50761,37479
1500000US060770036012,60770036012,61917,21930
1500000US060770036013,60770036013,46667,16807
